u,v,name,highway,length,geometry_wkt
6721914083,7913378928,,footway,3.2454748616694458,"LINESTRING (144.9743779 -37.8143668, 144.9744123 -37.8143563)"
7913378928,7913378927,,footway,3.672506432073917,"LINESTRING (144.9744123 -37.8143563, 144.9744506 -37.8143432)"
7913378927,6721914084,,footway,4.620916140194947,"LINESTRING (144.9744506 -37.8143432, 144.9745002 -37.8143296)"
6721914084,6721914085,,footway,6.9258799483431694,"LINESTRING (144.9745002 -37.8143296, 144.9745727 -37.8143054)"
6721914082,6167357871,,footway,58.20505133444623,"LINESTRING (144.9743076 -37.8143863, 144.974528 -37.8148807)"
6167357871,6167254935,,footway,36.71878928635028,"LINESTRING (144.974528 -37.8148807, 144.9746566 -37.8151954)"
6721914075,6138135272,,footway,3.4795769208685954,"LINESTRING (144.9742654 -37.8143023, 144.9742801 -37.8143314)"
6138135272,6721914082,,footway,6.556958218951306,"LINESTRING (144.9742801 -37.8143314, 144.9743076 -37.8143863)"
6167254935,12609157681,,footway,1.8640693893751468,"LINESTRING (144.9746566 -37.8151954, 144.9746515 -37.8152117)"
12609157681,6721914087,,footway,4.3868152505837745,"LINESTRING (144.9746515 -37.8152117, 144.9746652 -37.8152497)"
6721914087,12580521866,,footway,3.5439430442057724,"LINESTRING (144.9746652 -37.8152497, 144.9746806 -37.8152792)"
12580521866,7913378932,,footway,1.807767703603955,"LINESTRING (144.9746806 -37.8152792, 144.9746886 -37.8152942)"
7913378932,7913378931,,footway,1.408976343825899,"LINESTRING (144.9746886 -37.8152942, 144.9746945 -37.815306)"
7913378931,7913378930,,footway,2.803738528722732,"LINESTRING (144.9746945 -37.815306, 144.9747068 -37.8153293)"
7913378930,7913378929,,footway,0.5731428852488412,"LINESTRING (144.9747068 -37.8153293, 144.9747092 -37.8153341)"
7913378929,12580521859,,footway,3.0732671873690744,"LINESTRING (144.9747092 -37.8153341, 144.9747225 -37.8153597)"
12580521859,1449431187,,footway,4.406931229734963,"LINESTRING (144.9747225 -37.8153597, 144.9747416 -37.8153964)"
6167357873,9141341237,,footway,3.7602872437210357,"LINESTRING (144.9749691 -37.8150897, 144.9750031 -37.8150692)"
6167357869,7388133846,,footway,7.899479593688933,"LINESTRING (144.9738523 -37.813468, 144.973934 -37.8134386)"
7388133846,7388133855,,footway,0.11163110458902235,"LINESTRING (144.973934 -37.8134386, 144.9739351 -37.8134381)"
7388133855,8873733123,,footway,0.4548369936084338,"LINESTRING (144.9739351 -37.8134381, 144.9739398 -37.8134364)"
8873733123,12586956092,,footway,4.871443099282629,"LINESTRING (144.9739398 -37.8134364, 144.9739902 -37.8134183)"
12586956092,11738479662,,footway,0.418209190679429,"LINESTRING (144.9739902 -37.8134183, 144.9739945 -37.8134167)"
11738479662,6167191746,,footway,2.9088897016051747,"LINESTRING (144.9739945 -37.8134167, 144.9740246 -37.8134059)"
6167191746,1449431578,,footway,4.257364634272786,"LINESTRING (144.9740246 -37.8134059, 144.9740686 -37.81339)"
1449431578,6167191747,,footway,7.808027860888621,"LINESTRING (144.9740686 -37.81339, 144.9741491 -37.8133605)"
2279153642,8998978609,,footway,62.07596398816593,"LINESTRING (144.9744199 -37.8124837, 144.9741164 -37.8129885)"
8998978609,6167357878,,footway,11.939873187822267,"LINESTRING (144.9741164 -37.8129885, 144.9740535 -37.8130838)"
6167357880,6721912681,,footway,6.988845171802514,"LINESTRING (144.9739295 -37.8128228, 144.9740009 -37.8127953)"
6721912681,6721975291,,footway,18.211636211921917,"LINESTRING (144.9740009 -37.8127953, 144.9740894 -37.812647)"
13644231168,6721990354,,footway,4.499857499067927,"LINESTRING (144.9535986 -37.818201, 144.9536467 -37.8181873)"
6721990354,13276805978,,footway,3.611331111689779,"LINESTRING (144.9536467 -37.8181873, 144.9536853 -37.8181763)"
13276805978,7913378948,,footway,3.6399435923330956,"LINESTRING (144.9536853 -37.8181763, 144.9537242 -37.8181652)"
7913378948,7913378946,,footway,3.508924142747841,"LINESTRING (144.9537242 -37.8181652, 144.9537617 -37.8181545)"
7913378946,13276805976,,footway,2.816927747499957,"LINESTRING (144.9537617 -37.8181545, 144.9537918 -37.8181459)"
13276805976,6721990355,,footway,4.41778024821527,"LINESTRING (144.9537918 -37.8181459, 144.953839 -37.8181324)"
6721990355,6721990356,,footway,5.715938095432347,"LINESTRING (144.953839 -37.8181324, 144.9539001 -37.818115)"
6721990356,6887240005,,footway,35.7281175849789,"LINESTRING (144.9539001 -37.818115, 144.954279 -37.8179998)"
6887240005,6407789684,,footway,167.63389098595954,"LINESTRING (144.954279 -37.8179998, 144.9560699 -37.8174873)"
6721990357,6721990358,,footway,36.910250231941035,"LINESTRING (144.9538315 -37.8179646, 144.9542263 -37.8178528)"
6721990358,6721990359,,footway,63.015798009898226,"LINESTRING (144.9542263 -37.8178528, 144.9549009 -37.8176632)"
6721990359,6721990360,,footway,53.736107298209426,"LINESTRING (144.9549009 -37.8176632, 144.9554757 -37.8175005)"
6721990360,6407790000,,footway,49.3005782265593,"LINESTRING (144.9554757 -37.8175005, 144.955997 -37.8173384)"
6407789997,6721990361,,footway,38.13921826374865,"LINESTRING (144.9563071 -37.8172774, 144.9567146 -37.8171609)"
6721990361,13860480677,,footway,19.348322468696896,"LINESTRING (144.9567146 -37.8171609, 144.956922 -37.8171033)"
13860480677,13860480681,,footway,5.89428638076223,"LINESTRING (144.956922 -37.8171033, 144.9569618 -37.8170606)"
13860480681,13860480682,,footway,33.52005029532861,"LINESTRING (144.9569618 -37.8170606, 144.9573193 -37.8169568)"
13860480682,6721990362,,footway,11.695744335579601,"LINESTRING (144.9573193 -37.8169568, 144.957444 -37.8169205)"
6721990362,6721990363,,footway,92.33618716501994,"LINESTRING (144.957444 -37.8169205, 144.9584323 -37.8166423)"
6721990363,6696357525,,footway,6.125746144111426,"LINESTRING (144.9584323 -37.8166423, 144.9584814 -37.8166032)"
6407789987,13860482312,,footway,4.092433676797732,"LINESTRING (144.956351 -37.8173657, 144.9563898 -37.8173454)"
13860482312,9765780327,,footway,55.837174365321495,"LINESTRING (144.9563898 -37.8173454, 144.9569871 -37.8171764)"
9765780327,6721990364,,footway,8.487769502134677,"LINESTRING (144.9569871 -37.8171764, 144.9570778 -37.8171505)"
6721990364,13860480683,,footway,27.18240975708303,"LINESTRING (144.9570778 -37.8171505, 144.9573682 -37.8170674)"
13860480683,9632353818,,footway,7.459937462149694,"LINESTRING (144.9573682 -37.8170674, 144.9574479 -37.8170446)"
9632353818,6721990365,,footway,1.6867210845293819,"LINESTRING (144.9574479 -37.8170446, 144.9574659 -37.8170394)"
6721990365,6721990366,,footway,44.659958785979235,"LINESTRING (144.9574659 -37.8170394, 144.9579438 -37.8169046)"
6721990366,6721990367,,footway,24.795475176793623,"LINESTRING (144.9579438 -37.8169046, 144.9582087 -37.8168288)"
6721990367,6696357520,,footway,30.98528943661629,"LINESTRING (144.9582087 -37.8168288, 144.9585401 -37.8167349)"
6696357518,6721990368,,footway,4.284568500379041,"LINESTRING (144.958827 -37.816659, 144.9588619 -37.8166321)"
6721990368,6721990369,,footway,39.758926806517465,"LINESTRING (144.9588619 -37.8166321, 144.9592859 -37.8165089)"
6721990369,6721990370,,footway,37.55978093041211,"LINESTRING (144.9592859 -37.8165089, 144.9596869 -37.8163935)"
6721990370,6721990371,,footway,51.19664183183522,"LINESTRING (144.9596869 -37.8163935, 144.9602339 -37.8162371)"
6721990371,6721990372,,footway,40.14531945680861,"LINESTRING (144.9602339 -37.8162371, 144.9606663 -37.8161224)"
6721990372,6167489474,,footway,31.97160890414126,"LINESTRING (144.9606663 -37.8161224, 144.9610111 -37.8160321)"
6696357523,13859703736,,footway,27.292879589517277,"LINESTRING (144.9587853 -37.8165671, 144.9590781 -37.8164864)"
13859703736,6721990373,,footway,9.769336022800319,"LINESTRING (144.9590781 -37.8164864, 144.9591829 -37.8164575)"
6721990373,13859703739,,footway,9.267745670413468,"LINESTRING (144.9591829 -37.8164575, 144.9592825 -37.8164305)"
13859703739,13859703742,,footway,11.39356925924234,"LINESTRING (144.9592825 -37.8164305, 144.9594049 -37.8163972)"
13859703742,13660681381,,footway,6.346422816312553,"LINESTRING (144.9594049 -37.8163972, 144.9594731 -37.8163787)"
13660681381,13859703733,,footway,4.174237793970147,"LINESTRING (144.9594731 -37.8163787, 144.9595179 -37.8163664)"
13859703733,13859703759,,footway,46.07884169535765,"LINESTRING (144.9595179 -37.8163664, 144.9600123 -37.8162303)"
13859703759,6721990375,,footway,2.4414306797213547,"LINESTRING (144.9600123 -37.8162303, 144.9600385 -37.8162231)"
6721990375,13859703758,,footway,5.106131039136106,"LINESTRING (144.9600385 -37.8162231, 144.9600931 -37.8162076)"
13859703758,6721990376,,footway,23.01719034167358,"LINESTRING (144.9600931 -37.8162076, 144.9603393 -37.8161379)"
6721990376,13859703768,,footway,35.29433809025992,"LINESTRING (144.9603393 -37.8161379, 144.9607169 -37.8160312)"
13859703768,6167489467,,footway,24.36892412659758,"LINESTRING (144.9607169 -37.8160312, 144.9609776 -37.8159575)"
6167489467,6167489475,,footway,3.6760079266535866,"LINESTRING (144.9609776 -37.8159575, 144.9609901 -37.8159891)"
6167489475,6167489474,,footway,5.11835745786723,"LINESTRING (144.9609901 -37.8159891, 144.9610111 -37.8160321)"
6167440966,6167440967,,footway,7.76192570827196,"LINESTRING (144.9634796 -37.8152652, 144.9634494 -37.8151995)"
6167489471,13893269806,,footway,35.26122708770107,"LINESTRING (144.9613011 -37.8159513, 144.9616783 -37.8158446)"
13893269806,6721990377,,footway,8.579083897244129,"LINESTRING (144.9616783 -37.8158446, 144.9617701 -37.8158187)"
6721990377,6933068152,,footway,17.062080187462254,"LINESTRING (144.9617701 -37.8158187, 144.9619519 -37.8157655)"
6933068152,13660162990,,footway,13.44369881836159,"LINESTRING (144.9619519 -37.8157655, 144.9620952 -37.8157237)"
13660162990,13660181209,,footway,13.259271575224032,"LINESTRING (144.9620952 -37.8157237, 144.9622365 -37.8156824)"
13660181209,6721990378,,footway,4.212409075561525,"LINESTRING (144.9622365 -37.8156824, 144.9622814 -37.8156693)"
6721990378,13859787509,,footway,27.407081058013155,"LINESTRING (144.9622814 -37.8156693, 144.9625735 -37.815584)"
13859787509,6721990379,,footway,21.389624610777755,"LINESTRING (144.9625735 -37.815584, 144.9628015 -37.8155175)"
6721990379,6721990380,,footway,20.6531050368895,"LINESTRING (144.9628015 -37.8155175, 144.9630217 -37.8154534)"
6721990380,6167440965,,footway,45.163123520145625,"LINESTRING (144.9630217 -37.8154534, 144.9635033 -37.8153134)"
6167489466,6721990381,,footway,23.50987061568458,"LINESTRING (144.9612584 -37.8158712, 144.9615104 -37.8158012)"
6721990381,6721990382,,footway,38.03015019767277,"LINESTRING (144.9615104 -37.8158012, 144.9619181 -37.8156881)"
6721990382,13859962719,,footway,58.1220579301352,"LINESTRING (144.9619181 -37.8156881, 144.9625369 -37.8155058)"
13859962719,6721990383,,footway,25.74403009267334,"LINESTRING (144.9625369 -37.8155058, 144.9628111 -37.8154253)"
6721990383,13779835040,,footway,4.149726711088029,"LINESTRING (144.9628111 -37.8154253, 144.9628433 -37.815398)"
13779835040,6721990384,,footway,26.66119294775191,"LINESTRING (144.9628433 -37.815398, 144.9631273 -37.8153147)"
6721990384,6722119685,,footway,26.71911617681423,"LINESTRING (144.9631273 -37.8153147, 144.9634126 -37.8152327)"
6722119685,6167440967,,footway,4.906985459418578,"LINESTRING (144.9634126 -37.8152327, 144.9634494 -37.8151995)"
10901565087,6167266608,,footway,1.9363688913677255,"LINESTRING (144.9659516 -37.814555, 144.9659441 -37.8145386)"
6167266608,10901565086,,footway,1.994545365039698,"LINESTRING (144.9659441 -37.8145386, 144.9659364 -37.8145217)"
6167440972,6722119686,,footway,4.2360380479682265,"LINESTRING (144.9637677 -37.8152411, 144.9638028 -37.815215)"
6722119686,6722119687,,footway,23.97512639113204,"LINESTRING (144.9638028 -37.815215, 144.9640571 -37.8151378)"
6722119687,6722119688,,footway,17.75599255451369,"LINESTRING (144.9640571 -37.8151378, 144.9642459 -37.8150816)"
6722119688,6722119753,,footway,7.9523185068017925,"LINESTRING (144.9642459 -37.8150816, 144.9643303 -37.8150561)"
6722119753,6722119689,,footway,12.440621966562183,"LINESTRING (144.9643303 -37.8150561, 144.9644634 -37.8150185)"
6722119689,6722119690,,footway,27.586694858449185,"LINESTRING (144.9644634 -37.8150185, 144.9647573 -37.8149324)"
6722119694,6722119695,,footway,23.54408304371593,"LINESTRING (144.965933 -37.814512, 144.9656819 -37.8145849)"
6722119695,6722119696,,footway,40.914897595356244,"LINESTRING (144.9656819 -37.8145849, 144.9652469 -37.8147145)"
6722119696,6800617667,,footway,14.54426349178827,"LINESTRING (144.9652469 -37.8147145, 144.965092 -37.81476)"
6800617667,6722119697,,footway,13.594992057767318,"LINESTRING (144.965092 -37.81476, 144.9649466 -37.8148012)"
6722119697,13866447676,,footway,13.292451061911526,"LINESTRING (144.9649466 -37.8148012, 144.9648049 -37.8148425)"
13866447676,6722119754,,footway,7.388829243208653,"LINESTRING (144.9648049 -37.8148425, 144.9647262 -37.8148656)"
10901565086,6722119694,,footway,1.1174757877873025,"LINESTRING (144.9659364 -37.8145217, 144.965933 -37.814512)"
6722119694,10901565081,,footway,0.9532852397734551,"LINESTRING (144.965933 -37.814512, 144.9659366 -37.8145039)"
10901565081,10901565082,,footway,1.9781621561686864,"LINESTRING (144.9659366 -37.8145039, 144.9659441 -37.8144871)"
10901565082,13895584924,,footway,86.18804597162674,"LINESTRING (144.9659441 -37.8144871, 144.9656153 -37.8137557)"
13895584924,6167413262,,footway,12.185138185113761,"LINESTRING (144.9656153 -37.8137557, 144.9655688 -37.8136523)"
6167413262,10904155340,,footway,7.917321915777818,"LINESTRING (144.9655688 -37.8136523, 144.9655376 -37.8135854)"
6722119703,7913341839,,footway,4.885652930770874,"LINESTRING (144.9659931 -37.8144741, 144.9660454 -37.8144594)"
7913341839,6722119704,,footway,1.502324499192777,"LINESTRING (144.9660454 -37.8144594, 144.9660614 -37.8144547)"
6722119704,7913341840,,footway,1.4781747456340386,"LINESTRING (144.9660614 -37.8144547, 144.9660772 -37.8144502)"
7913341840,6722119705,,footway,4.862651387838533,"LINESTRING (144.9660772 -37.8144502, 144.9661289 -37.8144348)"
10901565090,7913341844,,footway,4.861998084063362,"LINESTRING (144.9660408 -37.8145778, 144.9660923 -37.814562)"
7913341844,6722119708,,footway,1.5023226442530804,"LINESTRING (144.9660923 -37.814562, 144.9661083 -37.8145573)"
6722119708,7913341843,,footway,1.473697013498848,"LINESTRING (144.9661083 -37.8145573, 144.966124 -37.8145527)"
7913341843,6722119709,,footway,4.888588806240689,"LINESTRING (144.966124 -37.8145527, 144.9661762 -37.8145377)"
10901565088,6167265876,,footway,1.8905389633532543,"LINESTRING (144.9662331 -37.8144856, 144.9662254 -37.8144697)"
6167265876,10901565089,,footway,1.5531109200591031,"LINESTRING (144.9662254 -37.8144697, 144.9662192 -37.8144566)"
10901565089,6722119706,,footway,1.9455365363204749,"LINESTRING (144.9662192 -37.8144566, 144.9662114 -37.8144402)"
6722119706,10901565083,,footway,3.6827686569874647,"LINESTRING (144.9662114 -37.8144402, 144.9661772 -37.8144211)"
10901565083,6167413259,,footway,98.50639965078895,"LINESTRING (144.9661772 -37.8144211, 144.9657936 -37.8135874)"
6167413259,10904155337,,footway,8.351370820395704,"LINESTRING (144.9657936 -37.8135874, 144.9657608 -37.8135168)"
6722119706,6722119711,,footway,25.85389785223533,"LINESTRING (144.9662114 -37.8144402, 144.9664866 -37.814359)"
6722119711,9755990449,,footway,6.041832217950802,"LINESTRING (144.9664866 -37.814359, 144.9665514 -37.8143411)"
9755990449,9755990455,,footway,20.23330039742641,"LINESTRING (144.9665514 -37.8143411, 144.9667667 -37.8142774)"
9755990455,6722119712,,footway,31.4609208143377,"LINESTRING (144.9667667 -37.8142774, 144.9671021 -37.8141797)"
6722119712,12639954091,,footway,3.3482067194729246,"LINESTRING (144.9671021 -37.8141797, 144.9671377 -37.8141691)"
12639954091,6722119713,,footway,34.75839040238973,"LINESTRING (144.9671377 -37.8141691, 144.9675071 -37.8140587)"
6722119713,12639942911,,footway,3.733550838623224,"LINESTRING (144.9675071 -37.8140587, 144.9675461 -37.8140455)"
12639942911,6722119714,,footway,59.242441616133625,"LINESTRING (144.9675461 -37.8140455, 144.9681764 -37.8138588)"
6722119714,6722119715,,footway,20.997731195496527,"LINESTRING (144.9681764 -37.8138588, 144.9683996 -37.8137922)"
10901565085,6722119716,,footway,61.81720126674547,"LINESTRING (144.9662382 -37.8144975, 144.9668951 -37.814301)"
6722119716,6722119717,,footway,40.20933540349455,"LINESTRING (144.9668951 -37.814301, 144.9673288 -37.8141876)"
6722119717,6722119718,,footway,30.08460911570432,"LINESTRING (144.9673288 -37.8141876, 144.9676494 -37.8140939)"
6722119718,6722119719,,footway,37.76035924795476,"LINESTRING (144.9676494 -37.8140939, 144.9680518 -37.8139763)"
6722119719,6722119720,,footway,35.77470983537404,"LINESTRING (144.9680518 -37.8139763, 144.968433 -37.8138648)"
6722119715,7989157544,,footway,5.684739870922665,"LINESTRING (144.9683996 -37.8137922, 144.9684605 -37.8137752)"
7989157544,6722119722,,footway,15.347266215738609,"LINESTRING (144.9684605 -37.8137752, 144.968625 -37.8137295)"
6722119722,6722119723,,footway,5.5906302609924445,"LINESTRING (144.968625 -37.8137295, 144.9686849 -37.8137128)"
6722119720,6722119724,,footway,5.6535012107187015,"LINESTRING (144.968433 -37.8138648, 144.9684937 -37.8138482)"
6722119724,6722119725,,footway,15.42674023084143,"LINESTRING (144.9684937 -37.8138482, 144.9686592 -37.8138026)"
6722119725,6722119726,,footway,5.6737734165318185,"LINESTRING (144.9686592 -37.8138026, 144.9687201 -37.8137859)"
6722119720,6167344368,,footway,4.927484392270569,"LINESTRING (144.968433 -37.8138648, 144.9684138 -37.8138231)"
6167344368,6722119715,,footway,3.6504763814490273,"LINESTRING (144.9684138 -37.8138231, 144.9683996 -37.8137922)"
6722119715,7648218425,,footway,24.493973302397972,"LINESTRING (144.9683996 -37.8137922, 144.9683056 -37.8135845)"
7648218425,6167344369,,footway,14.871822126656818,"LINESTRING (144.9683056 -37.8135845, 144.9682485 -37.8134584)"
6167344369,6167344370,,footway,30.75956763951001,"LINESTRING (144.9682485 -37.8134584, 144.9681269 -37.8131986)"
6167344370,6167413255,,footway,29.04386753459333,"LINESTRING (144.9681269 -37.8131986, 144.9680058 -37.8129552)"
6722119726,6167344530,,footway,3.2724092657076524,"LINESTRING (144.9687201 -37.8137859, 144.9687335 -37.8138134)"
6167344530,6167344526,,footway,50.061525723156215,"LINESTRING (144.9687335 -37.8138134, 144.9689315 -37.8142362)"
6722119723,6167344525,,footway,3.6855602824218145,"LINESTRING (144.9686849 -37.8137128, 144.9686999 -37.8137438)"
6167344525,6722119726,,footway,4.9998530149005855,"LINESTRING (144.9686999 -37.8137438, 144.9687201 -37.8137859)"
6722119726,7648218424,,footway,62.21456977175605,"LINESTRING (144.9687201 -37.8137859, 144.9693828 -37.8135915)"
7648218424,6722119727,,footway,40.88685336793312,"LINESTRING (144.9693828 -37.8135915, 144.9698183 -37.8134637)"
6722119727,6722119734,,footway,24.75980305001261,"LINESTRING (144.9698183 -37.8134637, 144.9700833 -37.8133891)"
6722119734,13201748169,,footway,4.213985815331115,"LINESTRING (144.9700833 -37.8133891, 144.9701284 -37.8133764)"
6722119723,6722119731,,footway,62.68705698329891,"LINESTRING (144.9686849 -37.8137128, 144.9693514 -37.8135143)"
6722119731,6722119735,,footway,65.61374873343243,"LINESTRING (144.9693514 -37.8135143, 144.970049 -37.8133065)"
6722119735,6722119732,,footway,19.92153979860522,"LINESTRING (144.970049 -37.8133065, 144.9702608 -37.8132434)"
6722119732,6722119733,,footway,56.50669105261185,"LINESTRING (144.9702608 -37.8132434, 144.9708616 -37.8130645)"
6722119734,6722119730,,footway,5.113805870573616,"LINESTRING (144.9700833 -37.8133891, 144.9700649 -37.8133454)"
6722119730,6722119735,,footway,4.5389212433863175,"LINESTRING (144.9700649 -37.8133454, 144.970049 -37.8133065)"
6722119736,6722119737,,footway,42.213052662589575,"LINESTRING (144.9711426 -37.8129859, 144.9715928 -37.8128552)"
6722119737,6722119738,,footway,38.06608940694532,"LINESTRING (144.9715928 -37.8128552, 144.9719988 -37.8127374)"
6722119738,6722119739,,footway,43.71550657639738,"LINESTRING (144.9719988 -37.8127374, 144.972465 -37.812602)"
6722119739,6722119740,,footway,40.6002053826129,"LINESTRING (144.972465 -37.812602, 144.972898 -37.8124763)"
6722119740,6722119741,,footway,40.763599878967185,"LINESTRING (144.972898 -37.8124763, 144.9733312 -37.8123468)"
6722119742,6722119743,,footway,52.48987386403248,"LINESTRING (144.9733651 -37.8124206, 144.9728052 -37.8125829)"
6722119743,6722119744,,footway,7.271308752564284,"LINESTRING (144.9728052 -37.8125829, 144.9727276 -37.8126053)"
6722119744,6722119745,,footway,41.25973297997162,"LINESTRING (144.9727276 -37.8126053, 144.9722875 -37.8127329)"
6722119745,6722119746,,footway,44.322905156826465,"LINESTRING (144.9722875 -37.8127329, 144.9718146 -37.8128697)"
6722119746,6722119747,,footway,32.22777454467283,"LINESTRING (144.9718146 -37.8128697, 144.9714709 -37.8129695)"
6722119747,6722119748,,footway,27.76971020287106,"LINESTRING (144.9714709 -37.8129695, 144.9711747 -37.8130554)"
6722119748,7620823076,,footway,2.123103631074007,"LINESTRING (144.9711747 -37.8130554, 144.9711531 -37.8130639)"
7620823076,6722119749,,footway,3.002734303575578,"LINESTRING (144.9711531 -37.8130639, 144.9711226 -37.813076)"
6722119749,6722119750,,footway,16.026461113113562,"LINESTRING (144.9711226 -37.813076, 144.9709562 -37.8131345)"
6722119750,7620823068,,footway,2.075904955088131,"LINESTRING (144.9709562 -37.8131345, 144.9709352 -37.813143)"
7620823068,6722119729,,footway,3.154834122969054,"LINESTRING (144.9709352 -37.813143, 144.9709029 -37.8131553)"
6722119733,7620823070,,footway,2.922068462748685,"LINESTRING (144.9708616 -37.8130645, 144.9708924 -37.8130547)"
7620823070,6722119751,,footway,2.2141121092793337,"LINESTRING (144.9708924 -37.8130547, 144.9709157 -37.8130472)"
6722119751,6722119752,,footway,16.002657831409575,"LINESTRING (144.9709157 -37.8130472, 144.9710868 -37.8129986)"
6722119752,7620823074,,footway,2.849623072526773,"LINESTRING (144.9710868 -37.8129986, 144.9711179 -37.8129915)"
7620823074,6722119736,,footway,2.2620152136113987,"LINESTRING (144.9711179 -37.8129915, 144.9711426 -37.8129859)"
6167344554,6167344555,,footway,27.06369970590429,"LINESTRING (144.9713857 -37.8141969, 144.9714992 -37.8144235)"
6167344555,6721914069,,footway,70.00450352870376,"LINESTRING (144.9714992 -37.8144235, 144.9717738 -37.8150154)"
6721914069,6167344556,,footway,5.4496064880066095,"LINESTRING (144.9717738 -37.8150154, 144.9717904 -37.8150627)"
6167344556,6721914063,,footway,4.448650889697874,"LINESTRING (144.9717904 -37.8150627, 144.9718072 -37.8151005)"
6721914063,6167344557,,footway,69.6684621180247,"LINESTRING (144.9718072 -37.8151005, 144.97208 -37.8156897)"
6167344557,6167344558,,footway,28.91561481397334,"LINESTRING (144.97208 -37.8156897, 144.9721906 -37.815935)"
6167344558,10940875425,,footway,1.2581963874782416,"LINESTRING (144.9721906 -37.815935, 144.9721935 -37.8159461)"
6722119733,6167344548,,footway,5.052797336861554,"LINESTRING (144.9708616 -37.8130645, 144.9708808 -37.8131074)"
6167344548,6722119729,,footway,5.661478950326469,"LINESTRING (144.9708808 -37.8131074, 144.9709029 -37.8131553)"
6722119736,6167413247,,footway,99.64874268580704,"LINESTRING (144.9711426 -37.8129859, 144.9707557 -37.8121422)"
6722119748,6167344592,,footway,3.581882968364424,"LINESTRING (144.9711747 -37.8130554, 144.9711607 -37.8130251)"
6167344592,6722119736,,footway,4.633617508002199,"LINESTRING (144.9711607 -37.8130251, 144.9711426 -37.8129859)"
6722119700,6722119701,,footway,17.08538260519474,"LINESTRING (144.9643007 -37.8149908, 144.9641189 -37.8150446)"
6722119701,6800617684,,footway,8.24418937220709,"LINESTRING (144.9641189 -37.8150446, 144.9640306 -37.8150693)"
6800617684,6722119702,,footway,24.30050730078011,"LINESTRING (144.9640306 -37.8150693, 144.9637723 -37.8151464)"
6722119702,6167440977,,footway,4.995256051696536,"LINESTRING (144.9637723 -37.8151464, 144.9637163 -37.8151392)"
6722119700,3132496573,Royal Arcade,footway,3.40435135254788,"LINESTRING (144.9643007 -37.8149908, 144.964314 -37.8150196)"
3132496573,6722119753,Royal Arcade,footway,4.297949802009399,"LINESTRING (144.964314 -37.8150196, 144.9643303 -37.8150561)"
6722119690,6722119691,,footway,23.230060112566047,"LINESTRING (144.9647573 -37.8149324, 144.9650046 -37.8148595)"
6722119691,6722119692,,footway,16.9792928281026,"LINESTRING (144.9650046 -37.8148595, 144.9651864 -37.8148085)"
6722119692,10901565084,,footway,72.9500266114883,"LINESTRING (144.9651864 -37.8148085, 144.9659616 -37.8145766)"
6722119690,5902824189,,footway,4.5099206469288005,"LINESTRING (144.9647573 -37.8149324, 144.9647395 -37.8148943)"
5902824189,6722119754,,footway,3.3939317060297887,"LINESTRING (144.9647395 -37.8148943, 144.9647262 -37.8148656)"
6722197731,6800693301,,footway,40.417798947543844,"LINESTRING (144.9724308 -37.8103717, 144.9719991 -37.8104954)"
6800693301,6800693300,,footway,20.861211877586143,"LINESTRING (144.9719991 -37.8104954, 144.9717759 -37.8105584)"
6800693300,12542949958,,footway,58.828883467701104,"LINESTRING (144.9717759 -37.8105584, 144.971149 -37.8107416)"
12542949958,6722197732,,footway,2.804396653851552,"LINESTRING (144.971149 -37.8107416, 144.9711191 -37.8107503)"
6722197732,6722197733,,footway,83.46493670834586,"LINESTRING (144.9711191 -37.8107503, 144.970227 -37.8110044)"
6722197733,6722197734,,footway,6.37042381458019,"LINESTRING (144.970227 -37.8110044, 144.9701605 -37.811027)"
6722197734,6722197735,,footway,8.543599405096403,"LINESTRING (144.9701605 -37.811027, 144.9700695 -37.8110537)"
6722197735,6722197736,,footway,10.680696780397758,"LINESTRING (144.9700695 -37.8110537, 144.9699631 -37.8110999)"
6722197736,9756035201,,footway,45.04226019774035,"LINESTRING (144.9699631 -37.8110999, 144.9694843 -37.8112427)"
9756035201,6722197737,,footway,19.193179499741753,"LINESTRING (144.9694843 -37.8112427, 144.9692803 -37.8113036)"
6722197737,6722197738,,footway,36.99793649396955,"LINESTRING (144.9692803 -37.8113036, 144.9688847 -37.8114159)"
6722197738,6722197739,,footway,11.905340288265263,"LINESTRING (144.9688847 -37.8114159, 144.9687591 -37.8114556)"
6722197739,12632522885,,footway,26.82643199914738,"LINESTRING (144.9687591 -37.8114556, 144.9684741 -37.811541)"
12632522885,6722197740,,footway,2.0628801102778027,"LINESTRING (144.9684741 -37.811541, 144.9684522 -37.8115476)"
6722197740,12632522881,,footway,3.0257323340310602,"LINESTRING (144.9684522 -37.8115476, 144.9684199 -37.8115569)"
12632522881,13807289068,,footway,59.24059803721664,"LINESTRING (144.9684199 -37.8115569, 144.9677803 -37.8117224)"
13807289068,13807289067,,footway,0.9064637918549113,"LINESTRING (144.9677803 -37.8117224, 144.9677705 -37.8117249)"
13807289067,6722197741,,footway,1.8985809599711179,"LINESTRING (144.9677705 -37.8117249, 144.96775 -37.8117302)"
6722197741,6722197742,,footway,5.212553586697645,"LINESTRING (144.96775 -37.8117302, 144.9676943 -37.8117461)"
6722197742,6722197743,,footway,11.516474341880828,"LINESTRING (144.9676943 -37.8117461, 144.967571 -37.8117807)"
6722197743,13807289056,,footway,5.391251362945958,"LINESTRING (144.967571 -37.8117807, 144.9675136 -37.8117976)"
